# t [t_{circ,b}]	a	e	mean_anomaly	varpi	mass/M_star
1.98766e+04	2.85693e-02	5.76782e-04	5.64221	2.14311	1.26440e-05
1.98967e+04	2.85717e-02	7.65991e-04	5.95767	1.46144	1.26440e-05
1.99167e+04	2.85753e-02	2.76507e-04	0.78909	5.34728	1.26440e-05
1.99367e+04	2.85640e-02	3.96763e-04	3.95240	0.24378	1.26440e-05
1.99568e+04	2.85770e-02	5.38324e-04	0.51783	0.73702	1.26440e-05
1.99768e+04	2.85667e-02	4.57717e-04	4.25656	5.85098	1.26440e-05
1.99968e+04	2.85772e-02	5.54068e-04	1.06678	4.61701	1.26440e-05
2.00169e+04	2.85655e-02	5.06207e-04	5.58431	0.90887	1.26440e-05
2.00369e+04	2.85674e-02	5.62558e-04	5.33624	1.33417	1.26440e-05
2.00570e+04	2.85661e-02	1.62401e-04	3.83864	2.15003	1.26440e-05
2.00770e+04	2.85625e-02	5.71554e-04	2.47284	1.89039	1.26440e-05
2.00970e+04	2.85680e-02	2.08550e-04	2.41772	6.01246	1.26440e-05
2.01171e+04	2.85691e-02	2.62020e-04	1.10225	4.06855	1.26440e-05
2.01371e+04	2.85791e-02	6.22960e-04	1.00394	0.17054	1.26440e-05
2.01571e+04	2.85680e-02	2.58970e-04	2.94159	6.08432	1.26440e-05
2.01772e+04	2.85683e-02	4.35022e-04	4.28255	5.27541	1.26440e-05
2.01972e+04	2.85720e-02	5.55618e-04	5.48103	4.03002	1.26440e-05
2.02173e+04	2.85642e-02	5.07479e-04	1.26871	0.93730	1.26440e-05
2.02373e+04	2.85696e-02	4.08225e-04	2.45837	4.18078	1.26440e-05
2.02573e+04	2.85790e-02	5.12864e-04	5.91654	4.51646	1.26440e-05
2.02774e+04	2.85783e-02	6.42693e-04	0.70304	6.18062	1.26440e-05
2.02974e+04	2.85794e-02	4.93225e-04	5.92881	3.06992	1.26440e-05
2.03174e+04	2.85695e-02	4.09347e-04	2.48378	1.47122	1.26440e-05
2.03375e+04	2.85661e-02	5.03494e-04	1.18860	3.11754	1.26440e-05
2.03575e+04	2.85727e-02	5.51469e-04	5.37761	4.94663	1.26440e-05
2.03775e+04	2.85706e-02	4.06933e-04	4.13194	4.86787	1.26440e-05
2.03976e+04	2.85705e-02	3.16898e-04	2.65784	4.39829	1.26440e-05
2.04176e+04	2.85813e-02	7.44678e-04	0.79153	3.44490	1.26440e-05
2.04376e+04	2.85777e-02	3.74218e-04	0.25731	0.28864	1.26440e-05
2.04577e+04	2.85786e-02	3.51112e-04	0.80747	1.70071	1.26440e-05
2.04777e+04	2.85764e-02	5.80572e-04	0.90561	2.51381	1.26440e-05
2.04978e+04	2.85755e-02	2.74485e-04	0.55386	3.18246	1.26440e-05
2.05178e+04	2.85815e-02	3.05644e-04	0.68331	2.44082	1.26440e-05
2.05378e+04	2.85739e-02	4.72195e-04	3.20389	4.80746	1.26440e-05
2.05579e+04	2.85688e-02	4.18843e-04	4.86458	1.04263	1.26440e-05
2.05779e+04	2.85797e-02	7.58061e-04	0.48902	2.31391	1.26440e-05
2.05979e+04	2.85713e-02	4.73948e-04	1.67755	3.72374	1.26440e-05
2.06180e+04	2.85838e-02	6.22918e-04	5.31169	1.68939	1.26440e-05
2.06380e+04	2.85686e-02	3.66223e-04	0.86421	0.79310	1.26440e-05
2.06580e+04	2.85721e-02	5.10906e-04	4.88703	3.13733	1.26440e-05
2.06781e+04	2.85714e-02	3.10136e-04	1.77054	5.48376	1.26440e-05
2.06981e+04	2.85831e-02	7.18211e-04	5.64080	0.16555	1.26440e-05
2.07182e+04	2.85720e-02	4.05476e-04	1.49553	1.89197	1.26440e-05
2.07382e+04	2.85806e-02	6.84345e-04	6.20197	0.45440	1.26440e-05
2.07582e+04	2.85725e-02	3.03773e-04	3.71524	5.21517	1.26440e-05
2.07783e+04	2.85760e-02	5.06376e-04	2.50240	1.77272	1.26440e-05
2.07983e+04	2.85846e-02	7.63571e-04	0.71959	4.28255	1.26440e-05
2.08183e+04	2.85822e-02	7.54974e-04	5.90422	5.35836	1.26440e-05
2.08384e+04	2.85801e-02	7.12172e-04	0.12082	4.08419	1.26440e-05
2.08584e+04	2.85788e-02	6.52938e-04	6.00735	2.79083	1.26440e-05
2.08785e+04	2.85775e-02	4.64288e-04	4.78457	1.70155	1.26440e-05
2.08985e+04	2.85708e-02	4.48035e-04	4.91453	4.51638	1.26440e-05
2.09185e+04	2.85855e-02	8.42661e-04	5.96813	5.87115	1.26440e-05
2.09386e+04	2.85811e-02	6.23047e-04	5.76035	1.17670	1.26440e-05
2.09586e+04	2.85769e-02	4.85966e-04	0.18059	1.25268	1.26440e-05
2.09786e+04	2.85797e-02	5.60705e-04	0.69072	0.60493	1.26440e-05
2.09987e+04	2.85715e-02	3.67773e-04	2.10595	4.58251	1.26440e-05
2.10187e+04	2.85697e-02	6.60290e-04	3.47855	1.58612	1.26440e-05
2.10388e+04	2.85848e-02	6.80823e-04	5.67291	3.13684	1.26440e-05
2.10588e+04	2.85826e-02	2.40181e-04	1.09323	4.56105	1.26440e-05
2.10788e+04	2.85770e-02	1.06680e-04	2.41214	5.36555	1.26440e-05
2.10989e+04	2.85848e-02	3.93049e-04	6.15529	3.18715	1.26440e-05
2.11189e+04	2.85789e-02	5.37974e-04	1.60292	1.98522	1.26440e-05
2.11389e+04	2.85806e-02	6.06499e-04	6.01670	3.81961	1.26440e-05
2.11590e+04	2.85879e-02	5.07750e-04	1.17051	1.32474	1.26440e-05
2.11790e+04	2.85863e-02	4.13297e-04	6.24964	0.90851	1.26440e-05
2.11990e+04	2.85785e-02	2.47949e-04	1.77502	2.75086	1.26440e-05
2.12191e+04	2.85869e-02	3.43455e-04	0.79973	0.55283	1.26440e-05
2.12391e+04	2.85809e-02	4.85346e-04	5.13891	4.60837	1.26440e-05
2.12592e+04	2.85718e-02	7.00629e-04	2.96538	2.00379	1.26440e-05
2.12792e+04	2.85741e-02	3.37673e-04	0.99906	4.53829	1.26440e-05
2.12992e+04	2.85857e-02	5.77813e-04	5.95388	5.76053	1.26440e-05
2.13193e+04	2.85758e-02	3.49018e-04	4.47420	0.02826	1.26440e-05
2.13393e+04	2.85808e-02	3.78288e-04	2.60062	0.20348	1.26440e-05
2.13593e+04	2.85905e-02	3.87019e-04	0.64358	5.93950	1.26440e-05
2.13794e+04	2.85781e-02	3.36285e-04	1.98408	1.34985	1.26440e-05
2.13994e+04	2.85783e-02	4.97446e-04	0.77970	4.81024	1.26440e-05
2.14195e+04	2.85808e-02	2.26478e-04	5.10609	1.89103	1.26440e-05
2.14395e+04	2.85875e-02	2.96935e-04	5.35701	2.31373	1.26440e-05
2.14595e+04	2.85849e-02	6.43626e-04	6.03507	1.50594	1.26440e-05
2.14796e+04	2.85848e-02	2.74726e-04	5.67884	1.00706	1.26440e-05
2.14996e+04	2.85866e-02	1.97899e-04	4.92662	0.06900	1.26440e-05
2.15196e+04	2.85765e-02	3.68670e-04	5.23965	3.62141	1.26440e-05
2.15397e+04	2.85902e-02	4.21107e-04	6.04687	5.86412	1.26440e-05
2.15597e+04	2.85864e-02	3.23032e-04	0.07822	1.59310	1.26440e-05
2.15798e+04	2.85868e-02	6.29982e-04	0.37662	2.78720	1.26440e-05
2.15998e+04	2.85865e-02	2.85920e-04	0.47489	3.45911	1.26440e-05
2.16198e+04	2.85796e-02	3.72005e-04	2.94570	0.96204	1.26440e-05
2.16399e+04	2.85740e-02	7.29287e-04	3.10750	0.01579	1.26440e-05
2.16599e+04	2.85936e-02	7.16041e-04	5.58698	2.25072	1.26440e-05
2.16799e+04	2.85877e-02	6.92030e-04	6.27746	5.51499	1.26440e-05
2.17000e+04	2.85892e-02	7.14338e-04	0.01923	2.40473	1.26440e-05
2.17200e+04	2.85938e-02	5.19697e-04	1.13012	3.67492	1.26440e-05
2.17400e+04	2.85782e-02	6.46315e-04	3.49712	2.99425	1.26440e-05
2.17601e+04	2.85809e-02	2.75932e-04	4.46431	2.85499	1.26440e-05
2.17801e+04	2.85798e-02	3.78372e-04	1.12688	0.06921	1.26440e-05
2.18002e+04	2.85847e-02	2.86182e-04	2.38803	4.36519	1.26440e-05
2.18202e+04	2.85878e-02	6.19325e-04	6.04490	5.65639	1.26440e-05
2.18402e+04	2.85821e-02	3.56913e-04	2.01375	1.10514	1.26440e-05
2.18603e+04	2.85866e-02	2.02610e-04	4.65529	1.91624	1.26440e-05
2.18803e+04	2.85901e-02	5.96458e-04	5.76261	3.24808	1.26440e-05
2.19003e+04	2.85970e-02	6.09577e-04	0.97833	3.67867	1.26440e-05
2.19204e+04	2.85968e-02	5.38002e-04	5.22781	0.34343	1.26440e-05
2.19404e+04	2.85934e-02	4.01852e-04	6.20780	6.05315	1.26440e-05
2.19605e+04	2.85890e-02	1.09441e-04	1.47156	3.89260	1.26440e-05
2.19805e+04	2.85864e-02	2.26504e-04	5.27333	5.23051	1.26440e-05
2.20005e+04	2.85872e-02	4.69497e-04	2.09789	0.02810	1.26440e-05
2.20206e+04	2.85913e-02	5.21794e-04	5.89995	6.09794	1.26440e-05
2.20406e+04	2.85881e-02	5.12133e-04	1.67919	0.47247	1.26440e-05
2.20606e+04	2.85834e-02	3.42545e-04	4.14840	0.01031	1.26440e-05
2.20807e+04	2.85880e-02	5.54588e-04	0.92529	4.50933	1.26440e-05
2.21007e+04	2.85914e-02	1.74962e-04	4.86071	0.99365	1.26440e-05
2.21208e+04	2.85894e-02	4.80474e-04	1.50348	4.17749	1.26440e-05
2.21408e+04	2.85826e-02	4.14422e-04	5.10375	5.71528	1.26440e-05
2.21608e+04	2.85893e-02	4.70987e-04	1.67679	1.20901	1.26440e-05
2.21809e+04	2.85945e-02	2.59551e-04	5.35780	1.14056	1.26440e-05
2.22009e+04	2.85879e-02	5.18732e-04	1.38395	1.94850	1.26440e-05
2.22209e+04	2.85877e-02	2.18025e-04	4.89205	0.57358	1.26440e-05
2.22410e+04	2.85887e-02	3.81033e-04	2.58673	4.43938	1.26440e-05
2.22610e+04	2.85966e-02	6.72210e-04	6.25100	1.47009	1.26440e-05
2.22810e+04	2.85945e-02	2.43285e-04	4.16297	3.53522	1.26440e-05
2.23011e+04	2.85976e-02	4.17000e-04	0.22705	0.46107	1.26440e-05
2.23211e+04	2.85994e-02	3.51564e-04	5.81205	5.84268	1.26440e-05
2.23412e+04	2.85929e-02	2.36186e-04	0.56310	2.63753	1.26440e-05
2.23612e+04	2.86005e-02	6.83828e-04	5.50045	0.85362	1.26440e-05
2.23812e+04	2.86004e-02	4.26585e-04	1.22521	1.44132	1.26440e-05
2.24013e+04	2.85927e-02	5.15415e-04	5.90128	4.71354	1.26440e-05
2.24213e+04	2.85917e-02	2.23930e-04	4.67315	0.72798	1.26440e-05
2.24413e+04	2.85892e-02	2.79478e-04	1.72039	3.89112	1.26440e-05
2.24614e+04	2.85908e-02	5.52674e-04	5.32487	6.07995	1.26440e-05
2.24814e+04	2.85883e-02	4.36794e-04	1.43947	2.45355	1.26440e-05
2.25015e+04	2.85991e-02	6.72993e-04	5.65721	2.48028	1.26440e-05
2.25215e+04	2.85920e-02	4.09414e-04	1.94855	3.54030	1.26440e-05
2.25415e+04	2.85990e-02	7.56770e-04	0.46101	1.45492	1.26440e-05
2.25616e+04	2.85922e-02	3.51618e-04	4.33955	6.01253	1.26440e-05
2.25816e+04	2.85881e-02	5.28936e-04	1.47920	3.84599	1.26440e-05
2.26016e+04	2.85901e-02	3.43802e-04	3.79124	2.13132	1.26440e-05
2.26217e+04	2.85929e-02	3.50161e-04	1.10353	4.68293	1.26440e-05
2.26417e+04	2.85886e-02	3.22283e-04	4.10323	0.70049	1.26440e-05
2.26618e+04	2.85933e-02	5.33099e-04	2.32898	0.93160	1.26440e-05
2.26818e+04	2.85891e-02	3.77894e-04	5.72274	1.31901	1.26440e-05
2.27018e+04	2.85855e-02	6.93240e-04	2.95915	1.04578	1.26440e-05
2.27219e+04	2.85949e-02	2.20644e-04	5.51328	0.85336	1.26440e-05
2.27419e+04	2.85938e-02	2.85937e-04	2.40208	5.63902	1.26440e-05
2.27619e+04	2.85966e-02	2.46259e-04	5.86019	3.16483	1.26440e-05
2.27820e+04	2.85858e-02	7.18157e-04	3.14180	6.00486	1.26440e-05
2.28020e+04	2.85936e-02	4.36352e-04	0.14771	2.25690	1.26440e-05
2.28220e+04	2.85961e-02	4.65500e-04	3.02874	4.33675	1.26440e-05
2.28421e+04	2.85949e-02	2.14054e-04	5.34786	0.00718	1.26440e-05
2.28621e+04	2.85869e-02	4.67501e-04	2.48306	0.18347	1.26440e-05
2.28822e+04	2.85919e-02	2.60429e-04	4.38678	0.98590	1.26440e-05
2.29022e+04	2.85939e-02	5.68021e-04	2.15418	5.39382	1.26440e-05
2.29222e+04	2.85919e-02	4.41581e-04	4.83540	3.96448	1.26440e-05
2.29423e+04	2.86000e-02	5.26567e-04	1.07470	2.07404	1.26440e-05
2.29623e+04	2.85966e-02	2.76049e-04	2.98170	0.06266	1.26440e-05
2.29823e+04	2.85977e-02	4.97915e-04	5.91938	2.47335	1.26440e-05
2.30024e+04	2.85941e-02	4.52010e-04	1.61191	5.26230	1.26440e-05
2.30224e+04	2.85967e-02	5.49821e-04	5.28527	5.46982	1.26440e-05
2.30425e+04	2.85970e-02	2.17903e-04	0.91491	0.51509	1.26440e-05
2.30625e+04	2.85968e-02	1.74552e-04	1.72965	2.23562	1.26440e-05
2.30825e+04	2.86079e-02	5.28954e-04	5.22704	0.42743	1.26440e-05
2.31026e+04	2.85953e-02	4.02650e-04	0.02347	0.45167	1.26440e-05
2.31226e+04	2.85990e-02	5.05016e-04	1.29398	5.74739	1.26440e-05
2.31426e+04	2.85881e-02	5.01580e-04	2.84526	3.73449	1.26440e-05
2.31627e+04	2.86002e-02	4.57631e-04	4.82032	0.70226	1.26440e-05
2.31827e+04	2.85966e-02	3.90471e-04	6.18624	3.63954	1.26440e-05
2.32028e+04	2.86007e-02	1.73748e-04	1.89785	5.39456	1.26440e-05
2.32228e+04	2.86047e-02	4.56058e-04	1.01240	2.94834	1.26440e-05
2.32428e+04	2.85977e-02	1.32622e-04	4.33410	1.79720	1.26440e-05
2.32629e+04	2.85982e-02	3.23813e-04	5.24658	2.47133	1.26440e-05
2.32829e+04	2.85965e-02	2.64350e-04	4.44672	4.00199	1.26440e-05
2.33029e+04	2.86012e-02	2.45645e-04	0.39095	1.80705	1.26440e-05
2.33230e+04	2.85959e-02	4.82034e-04	1.16063	0.46330	1.26440e-05
2.33430e+04	2.86103e-02	5.03833e-04	0.40623	5.99948	1.26440e-05
2.33630e+04	2.86027e-02	2.55122e-04	0.53802	3.82060	1.26440e-05
2.33831e+04	2.86030e-02	4.48056e-04	1.48434	0.05896	1.26440e-05
2.34031e+04	2.86028e-02	2.05282e-04	1.98869	2.20806	1.26440e-05
2.34232e+04	2.86034e-02	2.54075e-04	0.45181	5.82404	1.26440e-05
2.34432e+04	2.86091e-02	7.20650e-04	0.61590	0.65460	1.26440e-05
2.34632e+04	2.85993e-02	2.44279e-04	1.49303	0.28324	1.26440e-05
2.34833e+04	2.86043e-02	2.76087e-04	0.23755	1.48961	1.26440e-05
2.35033e+04	2.85961e-02	3.58866e-04	5.40320	1.65888	1.26440e-05
2.35233e+04	2.85998e-02	2.32458e-04	3.51143	1.94731	1.26440e-05
2.35434e+04	2.86008e-02	1.41397e-04	2.92013	0.32104	1.26440e-05
2.35634e+04	2.86117e-02	2.89476e-04	0.62351	5.77515	1.26440e-05
2.35835e+04	2.86065e-02	5.53744e-04	0.30186	2.40657	1.26440e-05
2.36035e+04	2.86107e-02	7.44538e-04	5.67309	5.18895	1.26440e-05
2.36235e+04	2.85940e-02	4.61418e-04	2.93005	2.68106	1.26440e-05
2.36436e+04	2.86030e-02	4.40643e-04	1.75083	4.29921	1.26440e-05
2.36636e+04	2.86081e-02	5.56384e-04	6.04531	6.03724	1.26440e-05
2.36836e+04	2.86043e-02	4.66670e-04	2.80499	1.89192	1.26440e-05
2.37037e+04	2.86123e-02	4.51962e-04	5.79538	3.56886	1.26440e-05
2.37237e+04	2.85942e-02	5.11707e-04	2.60986	4.42329	1.26440e-05
2.37437e+04	2.86109e-02	3.41527e-04	5.55544	4.55074	1.26440e-05
2.37638e+04	2.86020e-02	5.64536e-04	2.09584	4.22799	1.26440e-05
2.37838e+04	2.86010e-02	2.71613e-04	4.85033	3.33796	1.26440e-05
2.38038e+04	2.86106e-02	6.87378e-04	0.66424	2.14753	1.26440e-05
2.38239e+04	2.85961e-02	3.60154e-04	2.29381	0.87012	1.26440e-05
2.38439e+04	2.86139e-02	5.20634e-04	5.17340	4.00727	1.26440e-05
2.38640e+04	2.86108e-02	6.04651e-04	6.02595	1.99622	1.26440e-05
2.38840e+04	2.86144e-02	4.91567e-04	0.36010	5.82431	1.26440e-05
2.39040e+04	2.86143e-02	7.26333e-04	0.69159	3.12651	1.26440e-05
2.39241e+04	2.85959e-02	4.96874e-04	2.67607	4.13821	1.26440e-05
2.39441e+04	2.86046e-02	4.40610e-04	4.36709	4.75267	1.26440e-05
2.39641e+04	2.86143e-02	2.81742e-04	5.71605	5.17985	1.26440e-05
2.39842e+04	2.86163e-02	3.70283e-04	5.67916	6.18701	1.26440e-05
2.40042e+04	2.86024e-02	4.69308e-04	4.70162	1.00865	1.26440e-05
2.40243e+04	2.86019e-02	3.37744e-04	3.28050	2.07091	1.26440e-05
2.40443e+04	2.86060e-02	1.73109e-04	4.01489	0.21437	1.26440e-05
2.40643e+04	2.86066e-02	2.72359e-04	4.25912	4.25422	1.26440e-05
2.40844e+04	2.86004e-02	3.06847e-04	1.94820	4.03968	1.26440e-05
2.41044e+04	2.86010e-02	3.76364e-04	0.94417	1.87384	1.26440e-05
2.41244e+04	2.86154e-02	3.77865e-04	5.58600	5.75727	1.26440e-05
2.41445e+04	2.86032e-02	5.19288e-04	3.72741	2.88339	1.26440e-05
2.41645e+04	2.86075e-02	4.59356e-04	1.74737	5.90307	1.26440e-05
2.41845e+04	2.86067e-02	5.15312e-04	5.70953	2.11551	1.26440e-05
2.42046e+04	2.86157e-02	5.62418e-04	5.36631	1.86795	1.26440e-05
2.42246e+04	2.86117e-02	2.82617e-04	0.35944	5.74052	1.26440e-05
2.42447e+04	2.86176e-02	7.37205e-04	5.72337	4.85460	1.26440e-05
2.42647e+04	2.86174e-02	8.25544e-04	0.26376	1.32228	1.26440e-05
2.42847e+04	2.86169e-02	3.53678e-04	4.97616	5.88837	1.26440e-05
2.43048e+04	2.86147e-02	7.54132e-04	5.84993	1.13455	1.26440e-05
2.43248e+04	2.86087e-02	1.64488e-04	1.69293	0.58975	1.26440e-05
2.43448e+04	2.86068e-02	2.78739e-04	3.63795	5.72066	1.26440e-05
2.43649e+04	2.86170e-02	3.79036e-04	5.58339	4.07169	1.26440e-05
2.43849e+04	2.86147e-02	5.48525e-04	1.01376	1.92584	1.26440e-05
2.44050e+04	2.86073e-02	3.21811e-04	2.87737	5.07205	1.26440e-05
2.44250e+04	2.86087e-02	1.67406e-04	2.69207	3.33074	1.26440e-05
2.44450e+04	2.86107e-02	2.94857e-04	3.34713	0.22704	1.26440e-05
2.44651e+04	2.86104e-02	3.06154e-04	4.08112	2.49044	1.26440e-05
2.44851e+04	2.86104e-02	3.62036e-04	3.92268	4.87608	1.26440e-05
2.45051e+04	2.86141e-02	2.62200e-04	2.15384	2.01637	1.26440e-05
2.45252e+04	2.86102e-02	1.64598e-04	1.32281	3.89739	1.26440e-05
2.45452e+04	2.86167e-02	2.30684e-04	1.09074	4.30084	1.26440e-05
2.45652e+04	2.86167e-02	7.52650e-04	0.23893	4.61367	1.26440e-05
2.45853e+04	2.86067e-02	3.20429e-04	3.28289	0.52961	1.26440e-05
2.46053e+04	2.86095e-02	4.53104e-04	1.70331	0.33445	1.26440e-05
2.46254e+04	2.86212e-02	4.51588e-04	5.86795	6.14018	1.26440e-05
2.46454e+04	2.86041e-02	6.44887e-04	3.35861	5.38402	1.26440e-05
2.46654e+04	2.86159e-02	5.66903e-04	0.40782	4.55289	1.26440e-05
2.46855e+04	2.86128e-02	4.94818e-04	3.81813	2.85982	1.26440e-05
2.47055e+04	2.86216e-02	4.47409e-04	5.97570	1.62242	1.26440e-05
2.47255e+04	2.86034e-02	3.77912e-04	2.39180	5.49673	1.26440e-05
2.47456e+04	2.86111e-02	2.47439e-04	3.62902	4.01177	1.26440e-05
2.47656e+04	2.86126e-02	5.30561e-04	0.51153	6.07443	1.26440e-05
2.47857e+04	2.86158e-02	1.88827e-04	1.89911	2.85723	1.26440e-05
2.48057e+04	2.86202e-02	1.70139e-04	0.57171	1.74074	1.26440e-05
2.48257e+04	2.86143e-02	2.63674e-04	3.12878	2.47284	1.26440e-05
2.48458e+04	2.86037e-02	4.67172e-04	3.65218	4.42631	1.26440e-05
2.48658e+04	2.86137e-02	3.82680e-04	4.17544	5.61686	1.26440e-05
2.48858e+04	2.86139e-02	3.14889e-04	2.74690	1.86244	1.26440e-05
2.49059e+04	2.86127e-02	1.48709e-04	1.78798	3.36958	1.26440e-05
2.49259e+04	2.86099e-02	3.31228e-04	2.28524	2.62053	1.26440e-05
2.49460e+04	2.86210e-02	7.54316e-04	0.40007	3.48942	1.26440e-05
2.49660e+04	2.86114e-02	2.87200e-04	3.74620	4.78385	1.26440e-05
2.49860e+04	2.86127e-02	4.28538e-04	1.66176	4.68423	1.26440e-05
2.50061e+04	2.86147e-02	2.07382e-04	5.14135	4.52752	1.26440e-05
2.50261e+04	2.86066e-02	7.14343e-04	3.07041	2.85903	1.26440e-05
2.50461e+04	2.86108e-02	3.95931e-04	5.76186	2.10380	1.26440e-05
2.50662e+04	2.86121e-02	5.80756e-04	1.99342	1.01785	1.26440e-05
2.50862e+04	2.86159e-02	2.99485e-04	3.00718	0.70787	1.26440e-05
2.51062e+04	2.86188e-02	5.16571e-04	5.42291	4.45366	1.26440e-05
2.51263e+04	2.86149e-02	3.91834e-04	6.04483	3.01926	1.26440e-05
2.51463e+04	2.86221e-02	3.61489e-04	0.03608	1.35103	1.26440e-05
2.51664e+04	2.86183e-02	6.42843e-04	0.17004	5.54380	1.26440e-05
2.51864e+04	2.86107e-02	3.78938e-04	1.01041	1.95829	1.26440e-05
2.52064e+04	2.86246e-02	3.29430e-04	0.80554	4.92577	1.26440e-05
2.52265e+04	2.86152e-02	4.73371e-04	5.44707	2.37156	1.26440e-05
2.52465e+04	2.86123e-02	5.71550e-04	4.38020	5.01510	1.26440e-05
2.52665e+04	2.86168e-02	1.73858e-04	2.17194	1.86183	1.26440e-05
2.52866e+04	2.86206e-02	4.68680e-04	0.84913	3.34851	1.26440e-05
2.53066e+04	2.86201e-02	6.14393e-04	5.96822	3.87422	1.26440e-05
2.53267e+04	2.86261e-02	4.65596e-04	1.20700	1.11325	1.26440e-05
2.53467e+04	2.86215e-02	2.87230e-04	6.14061	0.64703	1.26440e-05
2.53667e+04	2.86179e-02	5.65252e-04	0.69427	3.65166	1.26440e-05
2.53868e+04	2.86181e-02	1.66264e-04	4.20230	3.18143	1.26440e-05
2.54068e+04	2.86144e-02	3.65643e-04	5.73963	3.95391	1.26440e-05
2.54268e+04	2.86282e-02	4.76756e-04	0.32600	4.75423	1.26440e-05
2.54469e+04	2.86173e-02	2.35042e-04	2.67039	3.55218	1.26440e-05
2.54669e+04	2.86177e-02	5.30238e-04	2.32373	4.36090	1.26440e-05
2.54870e+04	2.86184e-02	1.33738e-04	1.65746	4.73937	1.26440e-05
2.55070e+04	2.86197e-02	1.93177e-04	1.69692	3.62630	1.26440e-05
2.55270e+04	2.86154e-02	5.68477e-04	1.72304	1.92633	1.26440e-05
2.55471e+04	2.86286e-02	4.30789e-04	0.52262	0.87557	1.26440e-05
2.55671e+04	2.86161e-02	3.75198e-04	3.94443	0.89073	1.26440e-05
2.55871e+04	2.86197e-02	1.95170e-04	3.26728	4.22659	1.26440e-05
2.56072e+04	2.86217e-02	5.87367e-04	5.99428	3.38243	1.26440e-05
2.56272e+04	2.86134e-02	6.36332e-04	3.34474	0.99052	1.26440e-05
2.56472e+04	2.86221e-02	5.79138e-04	5.94918	5.32203	1.26440e-05
2.56673e+04	2.86200e-02	2.35196e-04	3.21561	1.87023	1.26440e-05
2.56873e+04	2.86181e-02	3.79095e-04	3.89644	0.56038	1.26440e-05
2.57074e+04	2.86305e-02	4.40430e-04	0.38916	2.69038	1.26440e-05
2.57274e+04	2.86166e-02	5.49906e-04	1.62818	5.60594	1.26440e-05
2.57474e+04	2.86224e-02	2.25664e-04	1.47295	3.05136	1.26440e-05
2.57675e+04	2.86212e-02	1.92459e-04	1.54863	5.96115	1.26440e-05
2.57875e+04	2.86180e-02	5.75472e-04	2.05203	1.55476	1.26440e-05
2.58075e+04	2.86268e-02	1.93566e-04	0.99765	4.23316	1.26440e-05
2.58276e+04	2.86232e-02	2.00677e-04	5.47663	0.65726	1.26440e-05
2.58476e+04	2.86190e-02	4.58135e-04	4.74677	1.58385	1.26440e-05
2.58677e+04	2.86292e-02	5.60392e-04	0.69423	5.25368	1.26440e-05
2.58877e+04	2.86281e-02	6.97241e-04	5.61832	5.61756	1.26440e-05
2.59077e+04	2.86244e-02	2.80121e-04	1.42011	1.93343	1.26440e-05
2.59278e+04	2.86180e-02	2.72267e-04	5.70407	1.59968	1.26440e-05
2.59478e+04	2.86341e-02	4.46012e-04	0.45228	3.79566	1.26440e-05
2.59678e+04	2.86138e-02	5.23604e-04	3.65012	3.09843	1.26440e-05
2.59879e+04	2.86195e-02	5.66070e-04	4.22161	4.45548	1.26440e-05
2.60079e+04	2.86294e-02	7.73818e-04	6.11232	3.90616	1.26440e-05
2.60280e+04	2.86276e-02	6.90497e-04	0.04494	4.42474	1.26440e-05
2.60480e+04	2.86186e-02	5.13406e-04	4.89641	5.84394	1.26440e-05
2.60680e+04	2.86252e-02	3.57198e-04	5.51923	4.50834	1.26440e-05
2.60881e+04	2.86234e-02	4.57147e-04	4.75783	3.84680	1.26440e-05
2.61081e+04	2.86343e-02	6.02062e-04	0.98287	5.58650	1.26440e-05
2.61281e+04	2.86325e-02	4.18114e-04	0.37215	3.54718	1.26440e-05
2.61482e+04	2.86250e-02	1.88062e-04	1.74977	5.21718	1.26440e-05
2.61682e+04	2.86337e-02	4.28788e-04	0.40274	2.68704	1.26440e-05
2.61882e+04	2.86325e-02	2.67636e-04	1.59019	3.13847	1.26440e-05
2.62083e+04	2.86261e-02	5.52725e-04	5.64093	0.04754	1.26440e-05
2.62283e+04	2.86321e-02	6.76566e-04	6.15910	6.09633	1.26440e-05
2.62484e+04	2.86331e-02	7.77893e-04	0.11690	5.54358	1.26440e-05
2.62684e+04	2.86210e-02	5.74496e-04	1.78261	2.95423	1.26440e-05
2.62884e+04	2.86209e-02	5.67811e-04	1.82551	1.41452	1.26440e-05
2.63085e+04	2.86303e-02	7.25461e-04	0.09104	0.93234	1.26440e-05
2.63285e+04	2.86324e-02	5.79865e-04	6.14457	4.53298	1.26440e-05
2.63485e+04	2.86265e-02	5.28517e-04	5.32495	1.73319	1.26440e-05
2.63686e+04	2.86362e-02	5.09655e-04	1.10672	1.69134	1.26440e-05
2.63886e+04	2.86336e-02	3.78499e-04	0.29522	3.88382	1.26440e-05
2.64087e+04	2.86256e-02	4.62664e-04	1.25628	3.75982	1.26440e-05
2.64287e+04	2.86296e-02	2.37110e-04	5.87574	5.59641	1.26440e-05
2.64487e+04	2.86337e-02	6.42362e-04	0.63472	4.09052	1.26440e-05
2.64688e+04	2.86360e-02	2.99345e-04	0.22342	3.33858	1.26440e-05
2.64888e+04	2.86179e-02	4.50549e-04	3.64879	4.34448	1.26440e-05
2.65088e+04	2.86290e-02	4.98131e-04	3.79978	1.63052	1.26440e-05
