# t [tau_{circ,b}]	a	e	mean_anomaly	varpi	mass/M_star
8.29108e+01	2.23125e-02	1.59349e-02	0.66909	4.14369	1.29620e-05
8.32809e+01	2.23185e-02	1.56162e-02	4.03861	3.68496	1.29620e-05
8.36510e+01	2.23174e-02	1.61400e-02	1.44562	3.12206	1.29620e-05
8.40212e+01	2.23183e-02	1.66891e-02	5.50723	2.35310	1.29620e-05
8.43913e+01	2.23167e-02	1.54965e-02	3.59473	1.46506	1.29620e-05
8.47614e+01	2.23073e-02	1.58432e-02	1.98741	0.46074	1.29620e-05
8.51316e+01	2.23183e-02	1.62746e-02	0.77277	5.53563	1.29620e-05
8.55017e+01	2.23162e-02	1.63945e-02	6.18725	4.19591	1.29620e-05
8.58719e+01	2.23102e-02	1.57139e-02	5.64662	2.69000	1.29620e-05
8.62420e+01	2.23138e-02	1.59610e-02	5.40470	1.07436	1.29620e-05
8.66121e+01	2.23181e-02	1.65232e-02	5.56488	5.52407	1.29620e-05
8.69823e+01	2.23107e-02	1.54250e-02	6.00605	3.59733	1.29620e-05
8.73524e+01	2.23183e-02	1.63515e-02	0.53611	1.51033	1.29620e-05
8.77225e+01	2.23112e-02	1.57360e-02	1.69042	5.52458	1.29620e-05
8.80927e+01	2.23143e-02	1.53614e-02	3.11377	3.17117	1.29620e-05
8.84628e+01	2.23148e-02	1.58975e-02	4.96841	0.57086	1.29620e-05
8.88330e+01	2.23112e-02	1.55054e-02	0.76513	4.21293	1.29620e-05
8.92031e+01	2.23038e-02	1.60433e-02	3.29343	1.33227	1.29620e-05
8.95732e+01	2.23107e-02	1.54705e-02	6.06481	4.64900	1.29620e-05
8.99434e+01	2.23047e-02	1.59447e-02	2.93655	1.48061	1.29620e-05
9.03135e+01	2.23108e-02	1.54361e-02	0.07492	4.51090	1.29620e-05
9.06836e+01	2.23058e-02	1.58100e-02	3.88419	1.05157	1.29620e-05
9.10538e+01	2.23065e-02	1.53690e-02	1.71653	3.77698	1.29620e-05
9.14239e+01	2.23152e-02	1.59060e-02	6.18812	0.01651	1.29620e-05
9.17941e+01	2.23125e-02	1.55668e-02	4.64243	2.45466	1.29620e-05
9.21642e+01	2.23164e-02	1.49206e-02	3.48798	4.68004	1.29620e-05
9.25343e+01	2.23064e-02	1.59075e-02	2.61030	0.52401	1.29620e-05
9.29045e+01	2.23063e-02	1.49887e-02	2.07453	2.51404	1.29620e-05
9.32746e+01	2.23118e-02	1.54828e-02	1.88236	4.31329	1.29620e-05
9.36447e+01	2.23134e-02	1.53772e-02	1.96902	6.01079	1.29620e-05
9.40149e+01	2.23071e-02	1.51325e-02	2.40235	1.25618	1.29620e-05
